"ReportLast90_21 (2021-01-07 - 2021-04-06)"
Date	CampaignName	AvgClickPosition	Impressions	Clicks	Ctr	Cost	AvgCpc	AvgPageviews	Placement
2021-01-22	Test API Sandbox campaign 1	1.11	401	34	8.48	24920000	730000	4.04	video-upload
2021-01-22	Test API Sandbox campaign 1	1.21	400	25	6.25	10170000	410000	2.86	video-upload
2021-01-22	Test API Sandbox campaign 1	1.25	27	5	18.52	1270000	250000	5.00	video.yandex.ru
2021-01-22	Test API Sandbox campaign 1	1.19	582	72	12.37	42840000	590000	3.73	video.yandex.ru
2021-01-22	Test API Sandbox campaign 1	1.18	651	54	8.29	26690000	490000	1.57	weather-main
2021-01-22	Test API Sandbox campaign 1	1.17	246	39	15.85	22500000	580000	4.06	weather-main
2021-01-22	Test API Sandbox campaign 1	1.20	2162	210	9.71	100420000	480000	4.10	weather.yandex.ru
2021-01-22	Test API Sandbox campaign 1	1.00	76	4	5.26	2030000	510000	3.00	webmaster-addurl
2021-01-22	Test API Sandbox campaign 1	1.22	1170	93	7.95	81480000	880000	3.70	webmaster-addurl
2021-01-22	Test API Sandbox campaign 1	1.11	250	50	20.00	50590000	1010000	4.09	yandex-search-test
2021-01-22	Test API Sandbox campaign 1	1.18	393	14	3.56	4580000	330000	4.67	yandex-search-test
2021-01-22	Test API Sandbox campaign 1	1.12	1588	18	1.13	17030000	950000	2.00	yandex-ua-main
2021-01-22	Test API Sandbox campaign 1	1.00	872	20	2.29	11190000	560000	3.33	yandex.ru
2021-01-23	Test API Sandbox campaign 1	1.13	2770	190	6.86	217370000	1140000	3.88	yandex.ru (главная страница)
2021-01-23	Test API Sandbox campaign 1	1.21	2260	680	30.09	396610000	580000	2.24	yandex.ru (главная страница)
2021-01-23	Test API Sandbox campaign 1	1.22	468	65	13.89	16530000	250000	1.00	yandex.ru (главная страница)
2021-01-23	Test API Sandbox campaign 1	1.22	434	26	5.99	29750000	1140000	2.00	yandex.ru (главная страница)
2021-01-23	Test API Sandbox campaign 1	1.10	1142	98	8.58	85420000	870000	3.10	yandex.ru (главная страница)
2021-01-23	Test API Sandbox campaign 1	1.18	2416	182	7.53	177710000	980000	3.20	yandex.ru (главная страница)
2021-01-23	Test API Sandbox campaign 1	1.17	485	41	8.45	17160000	420000	3.36	yandex.ru (главная страница)
2021-01-23	Test API Sandbox campaign 1	1.19	800	36	4.50	28350000	790000	3.29	yandex.ru (главная страница)
2021-01-23	Test API Sandbox campaign 1	1.00	56	6	10.71	4580000	760000	4.00	yandex.ru (главная страница)
2021-01-23	Test API Sandbox campaign 1	1.18	514	114	22.18	34070000	300000	3.36	yandex.ru (главная страница)
2021-01-23	Test API Sandbox campaign 1	1.12	1334	42	3.15	10930000	260000	4.00	yandex.ru (главная страница)
2021-01-23	Test API Sandbox campaign 1	1.17	161	16	9.94	14750000	920000	4.00	yandex.ru (главная страница)
2021-01-23	Test API Sandbox campaign 1	1.20	572	52	9.09	58730000	1130000	2.05	yandex.ru (главная страница)
2021-01-23	Test API Sandbox campaign 1	1.00	159	4	2.52	4580000	1140000	2.00	yandex.ru (главная страница)
2021-01-23	Test API Sandbox campaign 1	1.20	161	35	21.74	18690000	530000	4.60	yandex.ru (главная страница)
2021-01-23	Test API Sandbox campaign 1	1.24	357	69	19.33	17540000	250000	5.00	yandex.ru (главная страница)
2021-01-23	Test API Sandbox campaign 1	1.00	41	1	2.44	250000	250000	2.00	yandex.ru (главная страница)
2021-01-23	Test API Sandbox campaign 1	1.21	568	76	13.38	40680000	540000	1.87	yandex.ru (главная страница)
2021-01-23	Test API Sandbox campaign 1	1.13	1177	76	6.46	42200000	560000	2.57	yandex.ru (главная страница)
2021-01-23	Test API Sandbox campaign 1	1.00	43	3	6.98	1140000	380000	4.00	yandex.ru (главная страница)
2021-01-23	Test API Sandbox campaign 1	1.12	88	11	12.50	4190000	380000	4.60	Я.Каталог
2021-01-23	Test API Sandbox campaign 1	1.19	525	91	17.33	71060000	780000	2.13	Я.Каталог
2021-01-23	Test API Sandbox campaign 1	1.04	672	28	4.17	15000000	540000	3.00	2010.yandex.ru
2021-01-23	Test API Sandbox campaign 1	1.14	74	20	27.03	5080000	250000	1.00	3dnews.ru
2021-01-23	Test API Sandbox campaign 1	1.15	2300	62	2.70	45760000	740000	1.92	3dnews.ru
2021-01-23	Test API Sandbox campaign 1	1.00	220	1	0.45	640000	640000	3.00	adme.ru
2021-01-23	Test API Sandbox campaign 1	1.20	445	91	20.45	59240000	650000	3.46	adme.ru
2021-01-23	Test API Sandbox campaign 1	1.19	811	27	3.33	12970000	480000	4.87	advertising.yandex.ru
2021-01-23	Test API Sandbox campaign 1	1.18	117	14	11.97	8140000	580000	1.36	advertising.yandex.ru
2021-01-23	Test API Sandbox campaign 1	1.15	996	34	3.41	20850000	610000	3.00	afisha-main
2021-01-23	Test API Sandbox campaign 1	1.19	1838	144	7.83	146440000	1020000	3.26	afisha-main
2021-01-23	Test API Sandbox campaign 1	1.12	451	20	4.43	16780000	840000	3.14	afisha-other
2021-01-23	Test API Sandbox campaign 1	1.19	272	46	16.91	17540000	380000	1.90	afisha-other
2021-01-23	Test API Sandbox campaign 1	1.16	596	60	10.07	55680000	930000	2.19	afisha-rubric
2021-01-23	Test API Sandbox campaign 1	1.09	513	12	2.34	5340000	440000	3.44	afisha-rubric
2021-01-23	Test API Sandbox campaign 1	1.17	2042	140	6.86	116440000	830000	3.44	agrobiznes.ru
2021-01-23	Test API Sandbox campaign 1	1.20	496	12	2.42	3050000	250000	4.00	agrobiznes.ru
2021-01-23	Test API Sandbox campaign 1	1.00	88	6	6.82	6100000	1020000	4.00	alexmart2.narod.ru
2021-01-23	Test API Sandbox campaign 1	1.19	878	57	6.49	20210000	350000	2.80	alexmart2.narod.ru
2021-01-23	Test API Sandbox campaign 1	1.00	426	14	3.29	6860000	490000	3.40	autobiznes.ru
2021-01-23	Test API Sandbox campaign 1	1.18	850	172	20.24	141610000	820000	2.76	autobiznes.ru
2021-01-23	Test API Sandbox campaign 1	1.13	126	20	15.87	16270000	810000	3.00	bankir.ru
2021-01-23	Test API Sandbox campaign 1	1.16	800	74	9.25	24150000	330000	1.16	bankir.ru
2021-01-23	Test API Sandbox campaign 1	1.25	854	10	1.17	7630000	760000	2.00	bibika.ru
2021-01-23	Test API Sandbox campaign 1	1.12	204	9	4.41	6100000	680000	4.29	bibika.ru
2021-01-23	Test API Sandbox campaign 1	1.18	768	46	5.99	36360000	790000	2.00	blogs.yandex.ru
2021-01-23	Test API Sandbox campaign 1	1.18	828	152	18.36	139320000	920000	4.00	blogs.yandex.ru
2021-01-23	Test API Sandbox campaign 1	1.11	239	46	19.25	30510000	660000	1.41	cards-category
2021-01-23	Test API Sandbox campaign 1	1.00	75	12	16.00	4580000	380000	5.00	cards-category
2021-01-23	Test API Sandbox campaign 1	1.11	409	57	13.94	46140000	810000	3.91	cards-main
2021-01-23	Test API Sandbox campaign 1	1.18	332	54	16.27	47800000	890000	3.81	catalogue-cy
2021-01-23	Test API Sandbox campaign 1	1.19	433	27	6.24	20080000	740000	4.64	catalogue-cy
2021-01-23	Test API Sandbox campaign 1	1.22	715	113	15.80	94190000	830000	3.74	catalogue-main
2021-01-23	Test API Sandbox campaign 1	1.18	673	93	13.82	59240000	640000	3.33	date.by
2021-01-23	Test API Sandbox campaign 1	1.00	117	2	1.71	1780000	890000	5.00	date.by
2021-01-23	Test API Sandbox campaign 1	1.00	1081	23	2.13	7370000	320000	3.76	date.by
2021-01-23	Test API Sandbox campaign 1	1.14	27	9	33.33	4580000	510000	2.00	date.by
2021-01-23	Test API Sandbox campaign 1	1.17	1300	96	7.38	60000000	620000	3.86	dict-article
2021-01-23	Test API Sandbox campaign 1	1.16	1456	66	4.53	51860000	790000	2.72	dict-article
2021-01-23	Test API Sandbox campaign 1	1.20	339	7	2.06	5340000	760000	3.00	direct-contacts
2021-01-23	Test API Sandbox campaign 1	1.18	876	58	6.62	53640000	920000	2.58	direct-contacts
2021-01-23	Test API Sandbox campaign 1	1.18	930	108	11.61	88470000	820000	3.87	direct-rank-forecast
2021-01-23	Test API Sandbox campaign 1	1.22	236	62	26.27	62030000	1000000	3.77	direct-rank-forecast
2021-01-23	Test API Sandbox campaign 1	1.16	1580	88	5.57	79830000	910000	3.49	direct-rank2
2021-01-23	Test API Sandbox campaign 1	1.19	122	23	18.85	20970000	910000	2.90	direct-rank2
2021-01-23	Test API Sandbox campaign 1	1.20	68	12	17.65	6100000	510000	2.00	direct-rank3
2021-01-23	Test API Sandbox campaign 1	1.20	1162	71	6.11	18050000	250000	2.83	direct-rank3
2021-01-23	Test API Sandbox campaign 1	1.18	318	89	27.99	47670000	540000	4.05	direct.yandex.ru
2021-01-23	Test API Sandbox campaign 1	1.18	810	230	28.40	236440000	1030000	2.18	domain-cost-min
2021-01-23	Test API Sandbox campaign 1	1.22	726	59	8.13	46780000	790000	3.70	ertertert.test.ru
2021-01-23	Test API Sandbox campaign 1	1.07	1522	15	0.99	11690000	780000	3.50	euro-main
2021-01-23	Test API Sandbox campaign 1	1.20	1608	152	9.45	105250000	690000	2.20	euro-photos
2021-01-23	Test API Sandbox campaign 1	1.25	414	10	2.42	6360000	640000	1.00	euro-photos
2021-01-23	Test API Sandbox campaign 1	1.16	643	24	3.73	8640000	360000	3.42	forexpf.ru
2021-01-23	Test API Sandbox campaign 1	1.16	368	59	16.03	15000000	250000	2.81	forexpf.ru
2021-01-23	Test API Sandbox campaign 1	1.10	329	12	3.65	6100000	510000	4.78	freq-state
2021-01-23	Test API Sandbox campaign 1	1.19	936	57	6.09	20210000	350000	2.87	freq-state
2021-01-23	Test API Sandbox campaign 1	1.00	178	2	1.12	1270000	640000	4.00	ghjghjg
2021-01-23	Test API Sandbox campaign 1	1.21	1248	41	3.29	23390000	570000	1.65	ghjghjg
2021-01-23	Test API Sandbox campaign 1	1.15	418	42	10.05	32420000	770000	3.22	goon.ru
2021-01-23	Test API Sandbox campaign 1	1.20	230	20	8.70	12710000	640000	1.71	goon.ru
2021-01-23	Test API Sandbox campaign 1	1.00	256	7	2.73	6360000	910000	2.80	goon.ru
2021-01-23	Test API Sandbox campaign 1	1.23	659	16	2.43	16020000	1000000	2.08	goon.ru
2021-01-23	Test API Sandbox campaign 1	1.10	509	32	6.29	8640000	270000	3.50	goroda-main
2021-01-23	Test API Sandbox campaign 1	1.19	976	102	10.45	59490000	580000	3.82	helpix.ru
2021-01-23	Test API Sandbox campaign 1	1.20	346	89	25.72	31780000	360000	3.00	holodilnik.info
2021-01-23	Test API Sandbox campaign 1	1.18	774	94	12.14	62800000	670000	3.34	holyday-main
2021-01-23	Test API Sandbox campaign 1	1.14	129	9	6.98	5720000	640000	3.00	holyday-main
2021-01-23	Test API Sandbox campaign 1	1.17	1291	83	6.43	47290000	570000	4.70	images.yandex.ru
2021-01-23	Test API Sandbox campaign 1	1.14	1982	132	6.66	62030000	470000	2.73	info.auto.vl.ru
2021-01-23	Test API Sandbox campaign 1	1.18	112	32	28.57	12200000	380000	5.00	info.auto.vl.ru
2021-01-23	Test API Sandbox campaign 1	1.17	79	8	10.13	8140000	1020000	2.00	itnews.com.ua
2021-01-23	Test API Sandbox campaign 1	1.16	1176	85	7.23	69030000	810000	2.28	itnews.com.ua
2021-01-23	Test API Sandbox campaign 1	1.23	972	58	5.97	58730000	1010000	4.67	klerk.ru
2021-01-23	Test API Sandbox campaign 1	1.12	323	20	6.19	15510000	780000	3.56	klerk.ru
2021-01-23	Test API Sandbox campaign 1	1.19	918	218	23.75	116440000	530000	3.02	klerk.ru
2021-01-23	Test API Sandbox campaign 1	1.14	458	56	12.23	16780000	300000	3.67	lego
2021-01-23	Test API Sandbox campaign 1	1.00	316	6	1.90	5080000	850000	2.75	lego
2021-01-23	Test API Sandbox campaign 1	1.17	833	84	10.08	43220000	510000	3.84	luzhok.ru
2021-01-23	Test API Sandbox campaign 1	1.21	364	40	10.99	25420000	640000	3.06	luzhok.ru
2021-01-23	Test API Sandbox campaign 1	1.25	74	22	29.73	19580000	890000	2.00	m.images.yandex.ru
2021-01-23	Test API Sandbox campaign 1	1.00	1188	26	2.19	18810000	720000	3.56	m.images.yandex.ru
2021-01-23	Test API Sandbox campaign 1	1.10	694	50	7.20	20850000	420000	3.00	m.pogoda.yandex.ru
2021-01-23	Test API Sandbox campaign 1	1.08	212	15	7.08	11690000	780000	4.33	mail.ru
2021-01-23	Test API Sandbox campaign 1	1.18	196	13	6.63	12200000	940000	3.80	mail.ru
2021-01-23	Test API Sandbox campaign 1	1.18	650	61	9.38	21230000	350000	1.26	mail.yandex.ru
2021-01-23	Test API Sandbox campaign 1	1.19	454	34	7.49	8640000	250000	1.41	mail.yandex.ru
2021-01-23	Test API Sandbox campaign 1	1.25	75	33	44.00	16780000	510000	2.00	mail.yandex.ru
2021-01-23	Test API Sandbox campaign 1	1.19	2796	252	9.01	86950000	350000	2.39	mail.yandex.ru
2021-01-23	Test API Sandbox campaign 1	1.17	870	72	8.28	22880000	320000	2.13	mail.yandex.ru
2021-01-23	Test API Sandbox campaign 1	1.20	1594	142	8.91	162460000	1140000	4.00	maps-index
2021-01-23	Test API Sandbox campaign 1	1.20	900	54	6.00	20340000	380000	1.61	maps-index
2021-01-23	Test API Sandbox campaign 1	1.22	972	104	10.70	118980000	1140000	3.00	maps.yandex.ru
2021-01-23	Test API Sandbox campaign 1	1.14	1202	54	4.49	25680000	480000	2.87	maps.yandex.ru
2021-01-23	Test API Sandbox campaign 1	1.00	372	6	1.61	5340000	890000	5.00	maps.yandex.ru
2021-01-23	Test API Sandbox campaign 1	1.13	2151	147	6.83	152920000	1040000	3.15	maps.yandex.ru
2021-01-23	Test API Sandbox campaign 1	1.19	552	292	52.90	146950000	500000	2.05	market-category
2021-01-23	Test API Sandbox campaign 1	1.11	2500	88	3.52	27460000	310000	4.34	med-lib.ru
2021-01-23	Test API Sandbox campaign 1	1.18	309	24	7.77	6100000	250000	2.71	med-lib.ru
2021-01-23	Test API Sandbox campaign 1	1.21	285	97	34.04	93310000	960000	4.39	med-lib.ru
2021-01-23	Test API Sandbox campaign 1	1.20	1155	279	24.16	172750000	620000	2.67	medprom.ru
2021-01-23	Test API Sandbox campaign 1	1.24	658	68	10.33	19700000	290000	3.80	moikrug-main
2021-01-23	Test API Sandbox campaign 1	1.19	1084	43	3.97	12840000	300000	2.95	money-prepaid
2021-01-23	Test API Sandbox campaign 1	1.19	562	44	7.83	39660000	900000	2.00	money-prepaid
2021-01-23	Test API Sandbox campaign 1	1.14	341	19	5.57	21740000	1140000	2.38	money-success-prepaid
2021-01-23	Test API Sandbox campaign 1	1.17	313	62	19.81	15760000	250000	2.94	money-success-prepaid
2021-01-23	Test API Sandbox campaign 1	1.24	1048	156	14.89	73220000	470000	4.38	news-search
2021-01-23	Test API Sandbox campaign 1	1.14	3680	144	3.91	97630000	680000	4.60	news-search
2021-01-23	Test API Sandbox campaign 1	1.19	671	63	9.39	18690000	300000	2.59	nigma.livestream.ru
2021-01-23	Test API Sandbox campaign 1	1.17	519	24	4.62	18310000	760000	2.00	nigma.livestream.ru
2021-01-23	Test API Sandbox campaign 1	1.16	4614	183	3.97	93810000	510000	1.67	old.yandex.ru
2021-01-23	Test API Sandbox campaign 1	1.25	639	15	2.35	3810000	250000	5.00	old.yandex.ru
2021-01-23	Test API Sandbox campaign 1	1.17	999	66	6.61	46270000	700000	4.60	online.ua
2021-01-23	Test API Sandbox campaign 1	--	204	0	0.00	0	--	--	online.ua
2021-01-23	Test API Sandbox campaign 1	1.18	881	42	4.77	39660000	940000	1.12	order-state
2021-01-23	Test API Sandbox campaign 1	1.14	290	40	13.79	10170000	250000	3.33	palmq.ru
2021-01-23	Test API Sandbox campaign 1	1.15	1142	102	8.93	79320000	780000	1.79	palmq.ru
2021-01-23	Test API Sandbox campaign 1	1.19	950	70	7.37	39410000	560000	1.67	palmq.ru
2021-01-23	Test API Sandbox campaign 1	1.20	566	98	17.31	36360000	370000	3.21	partner.yandex.ru
2021-01-23	Test API Sandbox campaign 1	1.14	120	30	25.00	34320000	1140000	3.00	partner.yandex.ru
2021-01-23	Test API Sandbox campaign 1	1.19	425	60	14.12	53900000	900000	3.02	pda-afisha-main
2021-01-23	Test API Sandbox campaign 1	1.14	43	10	23.26	7630000	760000	3.00	pda-afisha-main
2021-01-23	Test API Sandbox campaign 1	1.17	624	44	7.05	38640000	880000	4.83	pda-fotki
2021-01-23	Test API Sandbox campaign 1	1.18	77	14	18.18	3560000	250000	4.27	pda-fotki
2021-01-23	Test API Sandbox campaign 1	1.20	130	54	41.54	32800000	610000	4.00	pda-maps-address
2021-01-23	Test API Sandbox campaign 1	1.19	1328	138	10.39	80850000	590000	3.64	pda-maps-address
2021-01-23	Test API Sandbox campaign 1	1.22	1368	62	4.53	45510000	730000	3.46	pda-rasp
2021-01-23	Test API Sandbox campaign 1	1.21	737	122	16.55	73730000	600000	4.00	pda1.ru
2021-01-23	Test API Sandbox campaign 1	1.20	40	7	17.50	6230000	890000	1.00	pda1.ru
2021-01-23	Test API Sandbox campaign 1	1.19	822	124	15.09	62030000	500000	3.06	product.ru
2021-01-23	Test API Sandbox campaign 1	1.22	868	59	6.80	27200000	460000	2.65	product.ru
2021-01-23	Test API Sandbox campaign 1	1.08	1752	94	5.37	37630000	400000	2.57	rasp.yandex.ru
2021-01-23	Test API Sandbox campaign 1	1.14	211	10	4.74	2540000	250000	4.00	rasp.yandex.ru
2021-01-23	Test API Sandbox campaign 1	1.18	1208	48	3.97	27200000	570000	5.00	rasp.yandex.ru
2021-01-23	Test API Sandbox campaign 1	1.19	742	50	6.74	24410000	490000	4.16	referer-info
2021-01-23	Test API Sandbox campaign 1	1.14	275	16	5.82	13730000	860000	2.27	referer-info
2021-01-23	Test API Sandbox campaign 1	1.17	580	70	12.07	32030000	460000	4.02	search.3dnews.ru
2021-01-23	Test API Sandbox campaign 1	1.25	31	5	16.13	3810000	760000	4.00	search.3dnews.ru
2021-01-23	Test API Sandbox campaign 1	1.18	519	26	5.01	8140000	310000	2.82	search.74mail.ru
2021-01-23	Test API Sandbox campaign 1	1.21	240	36	15.00	25930000	720000	2.33	search.74mail.ru
2021-01-23	Test API Sandbox campaign 1	1.19	849	66	7.77	33560000	510000	2.68	search.bigmir.net
2021-01-23	Test API Sandbox campaign 1	1.21	576	38	6.60	27460000	720000	2.75	search.tut.by
2021-01-23	Test API Sandbox campaign 1	1.20	1840	152	8.26	85680000	560000	3.49	search.tut.by
2021-01-23	Test API Sandbox campaign 1	1.20	201	12	5.97	3050000	250000	3.50	tamognia.ru
2021-01-23	Test API Sandbox campaign 1	1.17	375	55	14.67	36230000	660000	2.08	tamognia.ru
2021-01-23	Test API Sandbox campaign 1	1.20	236	56	23.73	35590000	640000	3.00	telegraf.by
2021-01-23	Test API Sandbox campaign 1	1.17	1312	204	15.55	51860000	250000	3.67	telegraf.by
2021-01-23	Test API Sandbox campaign 1	1.10	294	24	8.16	6100000	250000	2.00	test.yandex.ru
2021-01-23	Test API Sandbox campaign 1	1.22	108	12	11.11	4580000	380000	2.00	test.yandex.ru
2021-01-23	Test API Sandbox campaign 1	1.21	235	77	32.77	60760000	790000	2.45	test.yandex.ru
2021-01-23	Test API Sandbox campaign 1	1.11	133	11	8.27	9280000	840000	4.38	test.yandex.ru
2021-01-23	Test API Sandbox campaign 1	1.14	542	16	2.95	4070000	250000	5.00	test2.yandex.ru
2021-01-23	Test API Sandbox campaign 1	1.17	782	142	18.16	36100000	250000	1.13	test2.yandex.ru
2021-01-23	Test API Sandbox campaign 1	1.21	2206	94	4.26	27710000	290000	1.30	test3.yandex.ru
2021-01-23	Test API Sandbox campaign 1	1.17	363	111	30.58	71310000	640000	2.15	test4.yandex.ru
2021-01-23	Test API Sandbox campaign 1	1.17	300	35	11.67	27970000	800000	4.40	turgid.ru
2021-01-23	Test API Sandbox campaign 1	1.16	2814	228	8.10	200590000	880000	2.21	turizm.ru
2021-01-23	Test API Sandbox campaign 1	1.23	496	63	12.70	28220000	450000	4.23	tv.yandex.ru
2021-01-23	Test API Sandbox campaign 1	1.18	658	44	6.69	20850000	470000	1.34	vashdom.ru
2021-01-23	Test API Sandbox campaign 1	1.22	157	37	23.57	23770000	640000	4.03	vashdom.ru
2021-01-23	Test API Sandbox campaign 1	1.17	1396	66	4.73	31780000	480000	4.35	wc2010.yandex.ru
2021-01-23	Test API Sandbox campaign 1	1.18	45	15	33.33	13350000	890000	1.00	wc2010.yandex.ru
2021-01-23	Test API Sandbox campaign 1	1.09	746	54	7.24	33560000	620000	4.33	webmaster-addurl
2021-01-23	Test API Sandbox campaign 1	1.22	277	73	26.35	50470000	690000	3.58	werwerwerwe.yandex.ru
2021-01-23	Test API Sandbox campaign 1	1.18	214	16	7.48	14240000	890000	2.00	werwerwerwe.yandex.ru
2021-01-23	Test API Sandbox campaign 1	1.20	40	6	15.00	1530000	250000	5.00	www.nigma.ru
2021-01-23	Test API Sandbox campaign 1	1.17	821	73	8.89	50590000	690000	1.72	www.nigma.ru
2021-01-23	Test API Sandbox campaign 1	1.20	699	113	16.17	64190000	570000	1.56	www.yellow-pages.ru
2021-01-23	Test API Sandbox campaign 1	1.25	97	5	5.15	1270000	250000	2.00	www.yellow-pages.ru
2021-01-23	Test API Sandbox campaign 1	1.17	726	7	0.96	3690000	530000	3.33	yaca.yandex.ru
2021-01-23	Test API Sandbox campaign 1	1.18	435	38	8.74	14750000	390000	2.79	yaca.yandex.ru
2021-01-23	Test API Sandbox campaign 1	1.17	127	8	6.30	8140000	1020000	2.00	yandex-ua-main
2021-01-23	Test API Sandbox campaign 1	1.00	1380	12	0.87	4580000	380000	4.33	yandex-ua-main
2021-01-23	Test API Sandbox campaign 1	1.18	1040	118	11.35	30000000	250000	2.61	yandex.ru
2021-01-23	Test API Sandbox campaign 1	1.00	124	1	0.81	760000	760000	4.00	yandex.ru
2021-01-23	Test API Sandbox campaign 1	1.20	824	70	8.50	72970000	1040000	1.00	yandex.ru
2021-01-23	Test API Sandbox campaign 1	1.18	2240	60	2.68	45760000	760000	3.77	yandex.ru
2021-01-23	Test API Sandbox campaign 1	1.15	392	74	18.88	54150000	730000	3.55	yandex.ru
2021-01-24	Test API Sandbox campaign 1	--	6200	0	0.00	0	--	--	yandex.ru (главная страница)
2021-01-24	Test API Sandbox campaign 1	1.20	44	14	31.82	3560000	250000	2.00	yandex.ru (главная страница)
2021-01-24	Test API Sandbox campaign 1	1.20	1054	54	5.12	40420000	750000	4.56	yandex.ru (главная страница)
2021-01-24	Test API Sandbox campaign 1	1.21	1036	82	7.92	36100000	440000	2.63	yandex.ru (главная страница)
